
===== [20260508-142929 8/225] g5 image_sources/generated/122x250 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
g5 perplane-f128 dashboard-mixed-density.gray16.122x250.bs-1bppstreams 122x250 16000 2276 14.22% 0.141
g5 perplane-f256 dashboard-mixed-density.gray16.122x250.bs-1bppstreams 122x250 16000 2276 14.22% 0.227
g5 virtual-f64 dashboard-mixed-density.gray4.122x250.bs-1bppstreams 122x250 8000 974 12.17% 0.150
g5 perplane-f128 dashboard-mixed-density.gray4.122x250.bs-1bppstreams 122x250 8000 983 12.29% 0.138
g5 perplane-f256 dashboard-mixed-density.gray4.122x250.bs-1bppstreams 122x250 8000 983 12.29% 0.142
g5 virtual-f64 dashboard-mixed-density.mono.122x250.bs-1bppstreams 122x250 4000 376 9.40% 0.062
g5 perplane-f128 dashboard-mixed-density.mono.122x250.bs-1bppstreams 122x250 4000 380 9.50% 0.048
g5 perplane-f256 dashboard-mixed-density.mono.122x250.bs-1bppstreams 122x250 4000 380 9.50% 0.054
g5 virtual-f64 floorplan-thin-lines.gray16.122x250.bs-1bppstreams 122x250 16000 575 3.59% 0.178
g5 perplane-f128 floorplan-thin-lines.gray16.122x250.bs-1bppstreams 122x250 16000 596 3.72% 0.150
g5 perplane-f256 floorplan-thin-lines.gray16.122x250.bs-1bppstreams 122x250 16000 596 3.72% 0.197
g5 virtual-f64 floorplan-thin-lines.gray4.122x250.bs-1bppstreams 122x250 8000 298 3.72% 0.072
g5 perplane-f128 floorplan-thin-lines.gray4.122x250.bs-1bppstreams 122x250 8000 307 3.84% 0.090
g5 perplane-f256 floorplan-thin-lines.gray4.122x250.bs-1bppstreams 122x250 8000 307 3.84% 0.083
g5 virtual-f64 floorplan-thin-lines.mono.122x250.bs-1bppstreams 122x250 4000 138 3.45% 0.056
g5 perplane-f128 floorplan-thin-lines.mono.122x250.bs-1bppstreams 122x250 4000 142 3.55% 0.041
g5 perplane-f256 floorplan-thin-lines.mono.122x250.bs-1bppstreams 122x250 4000 142 3.55% 0.050
g5 perplane-f128 menu-board-text-heavy.gray16.122x250.bs-1bppstreams 122x250 16000 3727 23.29% 0.256
g5 perplane-f256 menu-board-text-heavy.gray16.122x250.bs-1bppstreams 122x250 16000 3727 23.29% 0.264
g5 perplane-f128 menu-board-text-heavy.gray4.122x250.bs-1bppstreams 122x250 8000 1826 22.82% 0.115
g5 perplane-f256 menu-board-text-heavy.gray4.122x250.bs-1bppstreams 122x250 8000 1826 22.82% 0.155
g5 virtual-f64 menu-board-text-heavy.mono.122x250.bs-1bppstreams 122x250 4000 642 16.05% 0.049
g5 perplane-f128 menu-board-text-heavy.mono.122x250.bs-1bppstreams 122x250 4000 646 16.15% 0.043
g5 perplane-f256 menu-board-text-heavy.mono.122x250.bs-1bppstreams 122x250 4000 646 16.15% 0.058
g5 perplane-f128 price-label-barcode-layout.gray16.122x250.bs-1bppstreams 122x250 16000 1532 9.57% 0.189
g5 perplane-f256 price-label-barcode-layout.gray16.122x250.bs-1bppstreams 122x250 16000 1532 9.57% 0.196
g5 perplane-f128 price-label-barcode-layout.gray4.122x250.bs-1bppstreams 122x250 8000 950 11.88% 0.096
g5 perplane-f256 price-label-barcode-layout.gray4.122x250.bs-1bppstreams 122x250 8000 950 11.88% 0.089
g5 virtual-f64 price-label-barcode-layout.mono.122x250.bs-1bppstreams 122x250 4000 348 8.70% 0.040
g5 perplane-f128 price-label-barcode-layout.mono.122x250.bs-1bppstreams 122x250 4000 352 8.80% 0.049
g5 perplane-f256 price-label-barcode-layout.mono.122x250.bs-1bppstreams 122x250 4000 352 8.80% 0.049
g5 virtual-f64 price-tag-electronics-promo.gray16.122x250.bs-1bppstreams 122x250 16000 1136 7.10% 0.212
g5 perplane-f128 price-tag-electronics-promo.gray16.122x250.bs-1bppstreams 122x250 16000 1156 7.22% 0.173
g5 perplane-f256 price-tag-electronics-promo.gray16.122x250.bs-1bppstreams 122x250 16000 1156 7.22% 0.284
g5 virtual-f64 price-tag-electronics-promo.gray4.122x250.bs-1bppstreams 122x250 8000 710 8.88% 0.118
g5 perplane-f128 price-tag-electronics-promo.gray4.122x250.bs-1bppstreams 122x250 8000 720 9.00% 0.082
g5 perplane-f256 price-tag-electronics-promo.gray4.122x250.bs-1bppstreams 122x250 8000 720 9.00% 0.097
g5 virtual-f64 price-tag-electronics-promo.mono.122x250.bs-1bppstreams 122x250 4000 471 11.77% 0.059
g5 perplane-f128 price-tag-electronics-promo.mono.122x250.bs-1bppstreams 122x250 4000 475 11.88% 0.055
g5 perplane-f256 price-tag-electronics-promo.mono.122x250.bs-1bppstreams 122x250 4000 475 11.88% 0.055
g5 perplane-f128 price-tag-grocery-shelf.gray16.122x250.bs-1bppstreams 122x250 16000 3261 20.38% 0.249
g5 perplane-f256 price-tag-grocery-shelf.gray16.122x250.bs-1bppstreams 122x250 16000 3261 20.38% 0.282
g5 virtual-f64 price-tag-grocery-shelf.gray4.122x250.bs-1bppstreams 122x250 8000 1191 14.89% 0.137
g5 perplane-f128 price-tag-grocery-shelf.gray4.122x250.bs-1bppstreams 122x250 8000 1200 15.00% 0.115
g5 perplane-f256 price-tag-grocery-shelf.gray4.122x250.bs-1bppstreams 122x250 8000 1200 15.00% 0.124
g5 virtual-f64 price-tag-grocery-shelf.mono.122x250.bs-1bppstreams 122x250 4000 411 10.27% 0.054
g5 perplane-f128 price-tag-grocery-shelf.mono.122x250.bs-1bppstreams 122x250 4000 415 10.38% 0.054
g5 perplane-f256 price-tag-grocery-shelf.mono.122x250.bs-1bppstreams 122x250 4000 415 10.38% 0.052
g5 virtual-f64 price-tag-warehouse-markdown.gray16.122x250.bs-1bppstreams 122x250 16000 1162 7.26% 0.215
g5 perplane-f128 price-tag-warehouse-markdown.gray16.122x250.bs-1bppstreams 122x250 16000 1182 7.39% 0.246
g5 perplane-f256 price-tag-warehouse-markdown.gray16.122x250.bs-1bppstreams 122x250 16000 1182 7.39% 0.238
g5 virtual-f64 price-tag-warehouse-markdown.gray4.122x250.bs-1bppstreams 122x250 8000 750 9.38% 0.109
g5 perplane-f128 price-tag-warehouse-markdown.gray4.122x250.bs-1bppstreams 122x250 8000 760 9.50% 0.108
g5 perplane-f256 price-tag-warehouse-markdown.gray4.122x250.bs-1bppstreams 122x250 8000 760 9.50% 0.106
g5 virtual-f64 price-tag-warehouse-markdown.mono.122x250.bs-1bppstreams 122x250 4000 699 17.47% 0.057
g5 perplane-f128 price-tag-warehouse-markdown.mono.122x250.bs-1bppstreams 122x250 4000 703 17.57% 0.075
g5 perplane-f256 price-tag-warehouse-markdown.mono.122x250.bs-1bppstreams 122x250 4000 703 17.57% 0.060
g5 perplane-f128 status-panel-large-numbers.gray16.122x250.bs-1bppstreams 122x250 16000 2924 18.27% 0.259
g5 perplane-f256 status-panel-large-numbers.gray16.122x250.bs-1bppstreams 122x250 16000 2924 18.27% 0.249
g5 perplane-f128 status-panel-large-numbers.gray4.122x250.bs-1bppstreams 122x250 8000 1550 19.38% 0.141
g5 perplane-f256 status-panel-large-numbers.gray4.122x250.bs-1bppstreams 122x250 8000 1550 19.38% 0.109
g5 virtual-f64 status-panel-large-numbers.mono.122x250.bs-1bppstreams 122x250 4000 459 11.47% 0.081
g5 perplane-f128 status-panel-large-numbers.mono.122x250.bs-1bppstreams 122x250 4000 463 11.58% 0.054
g5 perplane-f256 status-panel-large-numbers.mono.122x250.bs-1bppstreams 122x250 4000 463 11.58% 0.076
g5 perplane-f128 text-glyph-density-grid.gray16.122x250.bs-1bppstreams 122x250 16000 5010 31.31% 0.303
g5 perplane-f256 text-glyph-density-grid.gray16.122x250.bs-1bppstreams 122x250 16000 5010 31.31% 0.279
g5 perplane-f128 text-glyph-density-grid.gray4.122x250.bs-1bppstreams 122x250 8000 2548 31.85% 0.142
g5 perplane-f256 text-glyph-density-grid.gray4.122x250.bs-1bppstreams 122x250 8000 2548 31.85% 0.121
g5 virtual-f64 text-glyph-density-grid.mono.122x250.bs-1bppstreams 122x250 4000 1049 26.22% 0.051
g5 perplane-f128 text-glyph-density-grid.mono.122x250.bs-1bppstreams 122x250 4000 1053 26.32% 0.054
g5 perplane-f256 text-glyph-density-grid.mono.122x250.bs-1bppstreams 122x250 4000 1053 26.32% 0.063
average_ratio=13.45%

===== [20260508-142929 3/225] g5 image_sources/generated/1024x576 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
g5 perplane-f256 price-tag-electronics-promo.gray16.1024x576.bs-1bppstreams 1024x576 294912 36775 12.47% 4.703
g5 perplane-f256 price-tag-warehouse-markdown.gray16.1024x576.bs-1bppstreams 1024x576 294912 37394 12.68% 5.060
g5 perplane-f256 price-tag-warehouse-markdown.gray4.1024x576.bs-1bppstreams 1024x576 147456 21788 14.78% 2.312
g5 perplane-f256 price-tag-warehouse-markdown.mono.1024x576.bs-1bppstreams 1024x576 73728 36620 49.67% 1.918
average_ratio=22.40%

===== [20260508-142929 9/225] brotli image_sources/generated/122x250 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
brotli q9-w10 dashboard-mixed-density.gray16.122x250.bs-od 122x250 15250 868 5.69% 0.267
brotli q9-w12 dashboard-mixed-density.gray16.122x250.bs-od 122x250 15250 881 5.78% 0.174
brotli q9-w15 dashboard-mixed-density.gray16.122x250.bs-od 122x250 15250 881 5.78% 0.218
brotli q9-w10 dashboard-mixed-density.gray4.122x250.bs-od 122x250 7750 614 7.92% 0.137
brotli q9-w12 dashboard-mixed-density.gray4.122x250.bs-od 122x250 7750 612 7.90% 0.204
brotli q9-w15 dashboard-mixed-density.gray4.122x250.bs-od 122x250 7750 611 7.88% 0.147
brotli q9-w10 dashboard-mixed-density.mono.122x250.bs-od 122x250 4000 308 7.70% 0.068
brotli q9-w12 dashboard-mixed-density.mono.122x250.bs-od 122x250 4000 308 7.70% 0.075
brotli q9-w15 dashboard-mixed-density.mono.122x250.bs-od 122x250 4000 308 7.70% 0.070
brotli q9-w10 floorplan-thin-lines.gray16.122x250.bs-od 122x250 15250 340 2.23% 0.110
brotli q9-w12 floorplan-thin-lines.gray16.122x250.bs-od 122x250 15250 344 2.26% 0.136
brotli q9-w15 floorplan-thin-lines.gray16.122x250.bs-od 122x250 15250 344 2.26% 0.118
brotli q9-w10 floorplan-thin-lines.gray4.122x250.bs-od 122x250 7750 239 3.08% 0.096
brotli q9-w12 floorplan-thin-lines.gray4.122x250.bs-od 122x250 7750 239 3.08% 0.112
brotli q9-w15 floorplan-thin-lines.gray4.122x250.bs-od 122x250 7750 239 3.08% 0.163
brotli q9-w10 floorplan-thin-lines.mono.122x250.bs-od 122x250 4000 144 3.60% 0.041
brotli q9-w12 floorplan-thin-lines.mono.122x250.bs-od 122x250 4000 144 3.60% 0.052
brotli q9-w15 floorplan-thin-lines.mono.122x250.bs-od 122x250 4000 144 3.60% 0.067
brotli q9-w10 menu-board-text-heavy.gray16.122x250.bs-od 122x250 15250 1510 9.90% 0.239
brotli q9-w12 menu-board-text-heavy.gray16.122x250.bs-od 122x250 15250 1526 10.01% 0.331
brotli q9-w15 menu-board-text-heavy.gray16.122x250.bs-od 122x250 15250 1526 10.01% 0.235
brotli q9-w10 menu-board-text-heavy.gray4.122x250.bs-od 122x250 7750 829 10.70% 0.128
brotli q9-w12 menu-board-text-heavy.gray4.122x250.bs-od 122x250 7750 835 10.77% 0.124
brotli q9-w15 menu-board-text-heavy.gray4.122x250.bs-od 122x250 7750 833 10.75% 0.155
brotli q9-w10 menu-board-text-heavy.mono.122x250.bs-od 122x250 4000 371 9.28% 0.071
brotli q9-w12 menu-board-text-heavy.mono.122x250.bs-od 122x250 4000 371 9.28% 0.071
brotli q9-w15 menu-board-text-heavy.mono.122x250.bs-od 122x250 4000 371 9.28% 0.077
brotli q9-w10 price-label-barcode-layout.gray16.122x250.bs-od 122x250 15250 493 3.23% 0.113
brotli q9-w12 price-label-barcode-layout.gray16.122x250.bs-od 122x250 15250 498 3.27% 0.108
brotli q9-w15 price-label-barcode-layout.gray16.122x250.bs-od 122x250 15250 498 3.27% 0.120
brotli q9-w10 price-label-barcode-layout.gray4.122x250.bs-od 122x250 7750 406 5.24% 0.094
brotli q9-w12 price-label-barcode-layout.gray4.122x250.bs-od 122x250 7750 407 5.25% 0.133
brotli q9-w15 price-label-barcode-layout.gray4.122x250.bs-od 122x250 7750 407 5.25% 0.101
brotli q9-w10 price-label-barcode-layout.mono.122x250.bs-od 122x250 4000 248 6.20% 0.061
brotli q9-w12 price-label-barcode-layout.mono.122x250.bs-od 122x250 4000 244 6.10% 0.058
brotli q9-w15 price-label-barcode-layout.mono.122x250.bs-od 122x250 4000 244 6.10% 0.060
brotli q9-w10 price-tag-electronics-promo.gray16.122x250.bs-od 122x250 15250 642 4.21% 0.120
brotli q9-w12 price-tag-electronics-promo.gray16.122x250.bs-od 122x250 15250 645 4.23% 0.122
brotli q9-w15 price-tag-electronics-promo.gray16.122x250.bs-od 122x250 15250 645 4.23% 0.162
brotli q9-w10 price-tag-electronics-promo.gray4.122x250.bs-od 122x250 7750 455 5.87% 0.089
