
===== [1/135] zlib image_sources/generated/1024x576 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
heatshrink w9-l4 status-panel-large-numbers.gray16.122x250.bs-od 122x250 15250 2538 16.64% 0.245
heatshrink w11-l5 status-panel-large-numbers.gray16.122x250.bs-od 122x250 15250 2125 13.93% 0.650
heatshrink w13-l6 status-panel-large-numbers.gray16.122x250.bs-od 122x250 15250 1975 12.95% 1.426
heatshrink w9-l4 status-panel-large-numbers.gray4.122x250.bs-od 122x250 7750 1572 20.28% 0.169
heatshrink w11-l5 status-panel-large-numbers.gray4.122x250.bs-od 122x250 7750 1404 18.12% 0.519
heatshrink w13-l6 status-panel-large-numbers.gray4.122x250.bs-od 122x250 7750 1355 17.48% 0.856
heatshrink w9-l4 status-panel-large-numbers.mono.122x250.bs-od 122x250 4000 771 19.28% 0.061
heatshrink w11-l5 status-panel-large-numbers.mono.122x250.bs-od 122x250 4000 686 17.15% 0.239
heatshrink w13-l6 status-panel-large-numbers.mono.122x250.bs-od 122x250 4000 641 16.02% 0.273
heatshrink w9-l4 text-glyph-density-grid.gray16.122x250.bs-od 122x250 15250 3244 21.27% 0.308
heatshrink w11-l5 text-glyph-density-grid.gray16.122x250.bs-od 122x250 15250 2859 18.75% 0.810
heatshrink w13-l6 text-glyph-density-grid.gray16.122x250.bs-od 122x250 15250 2761 18.10% 1.819
heatshrink w9-l4 text-glyph-density-grid.gray4.122x250.bs-od 122x250 7750 1744 22.50% 0.148
heatshrink w11-l5 text-glyph-density-grid.gray4.122x250.bs-od 122x250 7750 1551 20.01% 0.511
heatshrink w13-l6 text-glyph-density-grid.gray4.122x250.bs-od 122x250 7750 1501 19.37% 0.929
heatshrink w9-l4 text-glyph-density-grid.mono.122x250.bs-od 122x250 4000 773 19.32% 0.050
heatshrink w11-l5 text-glyph-density-grid.mono.122x250.bs-od 122x250 4000 667 16.68% 0.176
heatshrink w13-l6 text-glyph-density-grid.mono.122x250.bs-od 122x250 4000 630 15.75% 0.195
average_ratio=14.32%

===== [6/135] g5 image_sources/generated/122x250 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
g5 perplane-f128 dashboard-mixed-density.gray16.122x250.bs-1bppstreams 122x250 16000 2276 14.22% 0.158
g5 perplane-f256 dashboard-mixed-density.gray16.122x250.bs-1bppstreams 122x250 16000 2276 14.22% 0.123
g5 virtual-f64 dashboard-mixed-density.gray4.122x250.bs-1bppstreams 122x250 8000 974 12.17% 0.055
g5 perplane-f128 dashboard-mixed-density.gray4.122x250.bs-1bppstreams 122x250 8000 983 12.29% 0.053
g5 perplane-f256 dashboard-mixed-density.gray4.122x250.bs-1bppstreams 122x250 8000 983 12.29% 0.055
g5 virtual-f64 dashboard-mixed-density.mono.122x250.bs-1bppstreams 122x250 4000 376 9.40% 0.027
g5 perplane-f128 dashboard-mixed-density.mono.122x250.bs-1bppstreams 122x250 4000 380 9.50% 0.026
g5 perplane-f256 dashboard-mixed-density.mono.122x250.bs-1bppstreams 122x250 4000 380 9.50% 0.026
g5 virtual-f64 floorplan-thin-lines.gray16.122x250.bs-1bppstreams 122x250 16000 575 3.59% 0.095
g5 perplane-f128 floorplan-thin-lines.gray16.122x250.bs-1bppstreams 122x250 16000 596 3.72% 0.119
g5 perplane-f256 floorplan-thin-lines.gray16.122x250.bs-1bppstreams 122x250 16000 596 3.72% 0.116
g5 virtual-f64 floorplan-thin-lines.gray4.122x250.bs-1bppstreams 122x250 8000 298 3.72% 0.047
g5 perplane-f128 floorplan-thin-lines.gray4.122x250.bs-1bppstreams 122x250 8000 307 3.84% 0.070
g5 perplane-f256 floorplan-thin-lines.gray4.122x250.bs-1bppstreams 122x250 8000 307 3.84% 0.071
g5 virtual-f64 floorplan-thin-lines.mono.122x250.bs-1bppstreams 122x250 4000 138 3.45% 0.033
g5 perplane-f128 floorplan-thin-lines.mono.122x250.bs-1bppstreams 122x250 4000 142 3.55% 0.026
g5 perplane-f256 floorplan-thin-lines.mono.122x250.bs-1bppstreams 122x250 4000 142 3.55% 0.031
g5 perplane-f128 menu-board-text-heavy.gray16.122x250.bs-1bppstreams 122x250 16000 3727 23.29% 0.143
g5 perplane-f256 menu-board-text-heavy.gray16.122x250.bs-1bppstreams 122x250 16000 3727 23.29% 0.160
g5 perplane-f128 menu-board-text-heavy.gray4.122x250.bs-1bppstreams 122x250 8000 1826 22.82% 0.058
g5 perplane-f256 menu-board-text-heavy.gray4.122x250.bs-1bppstreams 122x250 8000 1826 22.82% 0.061
g5 virtual-f64 menu-board-text-heavy.mono.122x250.bs-1bppstreams 122x250 4000 642 16.05% 0.038
g5 perplane-f128 menu-board-text-heavy.mono.122x250.bs-1bppstreams 122x250 4000 646 16.15% 0.026
g5 perplane-f256 menu-board-text-heavy.mono.122x250.bs-1bppstreams 122x250 4000 646 16.15% 0.025
g5 perplane-f128 price-label-barcode-layout.gray16.122x250.bs-1bppstreams 122x250 16000 1532 9.57% 0.103
g5 perplane-f256 price-label-barcode-layout.gray16.122x250.bs-1bppstreams 122x250 16000 1532 9.57% 0.112
g5 perplane-f128 price-label-barcode-layout.gray4.122x250.bs-1bppstreams 122x250 8000 950 11.88% 0.053
g5 perplane-f256 price-label-barcode-layout.gray4.122x250.bs-1bppstreams 122x250 8000 950 11.88% 0.053
g5 virtual-f64 price-label-barcode-layout.mono.122x250.bs-1bppstreams 122x250 4000 348 8.70% 0.026
g5 perplane-f128 price-label-barcode-layout.mono.122x250.bs-1bppstreams 122x250 4000 352 8.80% 0.027
g5 perplane-f256 price-label-barcode-layout.mono.122x250.bs-1bppstreams 122x250 4000 352 8.80% 0.033
g5 virtual-f64 price-tag-electronics-promo.gray16.122x250.bs-1bppstreams 122x250 16000 1136 7.10% 0.103
g5 perplane-f128 price-tag-electronics-promo.gray16.122x250.bs-1bppstreams 122x250 16000 1156 7.22% 0.123
g5 perplane-f256 price-tag-electronics-promo.gray16.122x250.bs-1bppstreams 122x250 16000 1156 7.22% 0.108
g5 virtual-f64 price-tag-electronics-promo.gray4.122x250.bs-1bppstreams 122x250 8000 710 8.88% 0.053
g5 perplane-f128 price-tag-electronics-promo.gray4.122x250.bs-1bppstreams 122x250 8000 720 9.00% 0.079
g5 perplane-f256 price-tag-electronics-promo.gray4.122x250.bs-1bppstreams 122x250 8000 720 9.00% 0.062
g5 virtual-f64 price-tag-electronics-promo.mono.122x250.bs-1bppstreams 122x250 4000 471 11.77% 0.028
g5 perplane-f128 price-tag-electronics-promo.mono.122x250.bs-1bppstreams 122x250 4000 475 11.88% 0.033
g5 perplane-f256 price-tag-electronics-promo.mono.122x250.bs-1bppstreams 122x250 4000 475 11.88% 0.027
g5 perplane-f128 price-tag-grocery-shelf.gray16.122x250.bs-1bppstreams 122x250 16000 3261 20.38% 0.142
g5 perplane-f256 price-tag-grocery-shelf.gray16.122x250.bs-1bppstreams 122x250 16000 3261 20.38% 0.148
g5 virtual-f64 price-tag-grocery-shelf.gray4.122x250.bs-1bppstreams 122x250 8000 1191 14.89% 0.065
g5 perplane-f128 price-tag-grocery-shelf.gray4.122x250.bs-1bppstreams 122x250 8000 1200 15.00% 0.054
g5 perplane-f256 price-tag-grocery-shelf.gray4.122x250.bs-1bppstreams 122x250 8000 1200 15.00% 0.085
g5 virtual-f64 price-tag-grocery-shelf.mono.122x250.bs-1bppstreams 122x250 4000 411 10.27% 0.038
g5 perplane-f128 price-tag-grocery-shelf.mono.122x250.bs-1bppstreams 122x250 4000 415 10.38% 0.025
g5 perplane-f256 price-tag-grocery-shelf.mono.122x250.bs-1bppstreams 122x250 4000 415 10.38% 0.026
g5 virtual-f64 price-tag-warehouse-markdown.gray16.122x250.bs-1bppstreams 122x250 16000 1162 7.26% 0.131
g5 perplane-f128 price-tag-warehouse-markdown.gray16.122x250.bs-1bppstreams 122x250 16000 1182 7.39% 0.116
g5 perplane-f256 price-tag-warehouse-markdown.gray16.122x250.bs-1bppstreams 122x250 16000 1182 7.39% 0.118
g5 virtual-f64 price-tag-warehouse-markdown.gray4.122x250.bs-1bppstreams 122x250 8000 750 9.38% 0.053
g5 perplane-f128 price-tag-warehouse-markdown.gray4.122x250.bs-1bppstreams 122x250 8000 760 9.50% 0.051
g5 perplane-f256 price-tag-warehouse-markdown.gray4.122x250.bs-1bppstreams 122x250 8000 760 9.50% 0.054
g5 virtual-f64 price-tag-warehouse-markdown.mono.122x250.bs-1bppstreams 122x250 4000 699 17.47% 0.029
g5 perplane-f128 price-tag-warehouse-markdown.mono.122x250.bs-1bppstreams 122x250 4000 703 17.57% 0.035
g5 perplane-f256 price-tag-warehouse-markdown.mono.122x250.bs-1bppstreams 122x250 4000 703 17.57% 0.027
g5 perplane-f128 status-panel-large-numbers.gray16.122x250.bs-1bppstreams 122x250 16000 2924 18.27% 0.129
g5 perplane-f256 status-panel-large-numbers.gray16.122x250.bs-1bppstreams 122x250 16000 2924 18.27% 0.133
g5 perplane-f128 status-panel-large-numbers.gray4.122x250.bs-1bppstreams 122x250 8000 1550 19.38% 0.062
g5 perplane-f256 status-panel-large-numbers.gray4.122x250.bs-1bppstreams 122x250 8000 1550 19.38% 0.075
g5 virtual-f64 status-panel-large-numbers.mono.122x250.bs-1bppstreams 122x250 4000 459 11.47% 0.027
g5 perplane-f128 status-panel-large-numbers.mono.122x250.bs-1bppstreams 122x250 4000 463 11.58% 0.033
g5 perplane-f256 status-panel-large-numbers.mono.122x250.bs-1bppstreams 122x250 4000 463 11.58% 0.025
g5 perplane-f128 text-glyph-density-grid.gray16.122x250.bs-1bppstreams 122x250 16000 5010 31.31% 0.158
g5 perplane-f256 text-glyph-density-grid.gray16.122x250.bs-1bppstreams 122x250 16000 5010 31.31% 0.182
g5 perplane-f128 text-glyph-density-grid.gray4.122x250.bs-1bppstreams 122x250 8000 2548 31.85% 0.075
g5 perplane-f256 text-glyph-density-grid.gray4.122x250.bs-1bppstreams 122x250 8000 2548 31.85% 0.068
g5 virtual-f64 text-glyph-density-grid.mono.122x250.bs-1bppstreams 122x250 4000 1049 26.22% 0.037
g5 perplane-f128 text-glyph-density-grid.mono.122x250.bs-1bppstreams 122x250 4000 1053 26.32% 0.038
g5 perplane-f256 text-glyph-density-grid.mono.122x250.bs-1bppstreams 122x250 4000 1053 26.32% 0.037
average_ratio=13.45%

===== [7/135] zlib image_sources/generated/128x296 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib current dashboard-mixed-density.gray16.128x296.bs-od 128x296 18944 1076 5.68% 0.074
zlib l9-ws9 dashboard-mixed-density.gray16.128x296.bs-od 128x296 18944 1072 5.66% 0.425
zlib l9-ws12 dashboard-mixed-density.gray16.128x296.bs-od 128x296 18944 1058 5.58% 0.677
zlib l9-ws15 dashboard-mixed-density.gray16.128x296.bs-od 128x296 18944 1058 5.58% 0.847
zlib current dashboard-mixed-density.gray4.128x296.bs-od 128x296 9472 684 7.22% 0.051
zlib l9-ws9 dashboard-mixed-density.gray4.128x296.bs-od 128x296 9472 671 7.08% 0.266
zlib l9-ws12 dashboard-mixed-density.gray4.128x296.bs-od 128x296 9472 675 7.13% 0.816
zlib l9-ws15 dashboard-mixed-density.gray4.128x296.bs-od 128x296 9472 675 7.13% 0.904
zlib current dashboard-mixed-density.mono.128x296.bs-od 128x296 4736 367 7.75% 0.059
zlib l9-ws9 dashboard-mixed-density.mono.128x296.bs-od 128x296 4736 362 7.64% 0.114
zlib l9-ws12 dashboard-mixed-density.mono.128x296.bs-od 128x296 4736 368 7.77% 0.289
zlib l9-ws15 dashboard-mixed-density.mono.128x296.bs-od 128x296 4736 368 7.77% 0.327
zlib current floorplan-thin-lines.gray16.128x296.bs-od 128x296 18944 502 2.65% 0.065
zlib l9-ws9 floorplan-thin-lines.gray16.128x296.bs-od 128x296 18944 462 2.44% 0.472
zlib l9-ws12 floorplan-thin-lines.gray16.128x296.bs-od 128x296 18944 463 2.44% 0.854
