status,algorithm,variant,input_file,output_file,width,height,input_bytes,compressed_bytes,ratio,avg_ms,runs,error
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray16.1024x576.zlib.l9-ws15.dat,1024,576,294912,16274,0.05518256,11.871193,120,
ok,zlib,current,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray4.1024x576.zlib.current.dat,1024,576,147456,13088,0.08875868,1.03272,120,
ok,zlib,l9-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray4.1024x576.zlib.l9-ws9.dat,1024,576,147456,15474,0.10493978,4.591978,120,
ok,zlib,l9-ws12,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray4.1024x576.zlib.l9-ws12.dat,1024,576,147456,12333,0.08363851,5.138591,120,
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray4.1024x576.zlib.l9-ws15.dat,1024,576,147456,12379,0.08395047,6.689196,120,
ok,zlib,current,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.mono.1024x576.zlib.current.dat,1024,576,73728,10889,0.14769151,0.641455,120,
ok,zlib,l9-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.mono.1024x576.zlib.l9-ws9.dat,1024,576,73728,12115,0.1643202,2.093814,120,
ok,zlib,l9-ws12,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.mono.1024x576.zlib.l9-ws12.dat,1024,576,73728,10590,0.14363607,3.154228,120,
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.mono.1024x576.zlib.l9-ws15.dat,1024,576,73728,10659,0.14457194,3.934713,120,
ok,zlib,current,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray16.1024x576.zlib.current.dat,1024,576,294912,70924,0.24049208,14.391974,120,
